"","year","country","topic","authors","no_authors","title","institution","journal","african_journal","impact","citations","model","genetic","research_types","adv_methods","plants","p_name","p_use","p_success","n_affiliations","international_collab","CC1","CC2","CC3","CC4","CC5","CC6","CC7","CC8","CC9","CC10","CC11","CC12","CC13","CC14","CC15","CC16","CC17","CC18","CC19","CC20","CC21","CC22","CC23","CC24","CC25","CC26","CC27","CC28","CC29","CC30","CC31","CC32"
"697",2010,44,8,"A. Mupawose and Y. Broom",2,"Assessing cognitive-linguistic abilities in South African adults living with HIV: the Cognitive Linguistic Quick Test","University of the Witwatersrand, South Africa.","Afr J AIDS Res","Yes",0.81,6,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2010,44,2,"F. J. Vernimmen and J. P. Slabbert",2,"Assessment of the alpha/beta ratios for arteriovenous malformations, meningiomas, acoustic neuromas, and the optic chiasma","Tygerberg Gospital, South Africa.","Int J Radiat Biol","Yes",1.97,33,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2010,44,3,"A. A. Figaji and S. J. Kent",2,"Brain tissue oxygenation in children diagnosed with brain death","University of Cape Town, South Africa.","Neurocrit Care","Yes",3.163,23,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2010,44,9,"J. A. Joska, D. S. Fincham, D. J. Stein, R. H. Paul and S. Seedat",5,"Clinical correlates of HIV-associated neurocognitive disorders in South Africa","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","AIDS Behav","Yes",3.017,82,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2010,44,8,"G. S. Gericke",1,"Common chromosomal fragile sites (CFS) may be involved in normal and traumatic cognitive stress memory consolidation and altered nervous system immunity","Tshwane University of Technology,  South Africa","Med Hypotheses","Yes",1.12,2,"Human",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2010,44,2,"A. Themistocleous, P. Kamerman and D. Mitchell",3,"Discharge patterns of nociceptive primary afferent fibres in the rat coccygeal nerve after UVA-light exposure","University of the Witwatersrand, South Africa.","Eur J Pain","Yes",2.991,0,"Rat",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2010,44,2,"L. C. Meyer, R. S. Hetem, L. G. Fick, D. Mitchell and A. Fuller",5,"Effects of serotonin agonists and doxapram on respiratory depression and hypoxemia in etorphine-immobilized impala (Aepyceros melampus)","University of the Witwatersrand, South Africa.","J Wildl Dis","Yes",1.558,17,"Antelope",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2010,44,3,"R. F. Kelly, K. T. Lamont, S. Somers, D. Hacking, L. Lacerda, P. Thomas, L. H. Opie and S. Lecour",8,"Ethanolamine is a novel STAT-3 dependent cardioprotective agent","University of Cape Town, South Africa.","Basic Res Cardiol","Yes",5.723,48,"Rat",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2010,44,9,"A. R. Horn, M. C. Harrison and L. L. Linley",3,"Evaluating a simple method of neuroprotective hypothermia for newborn infants","University of Cape Town, South Africa.","J Trop Pediatr","Yes",1.132,33,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2010,44,6,"J. H. van Heerden, V. Russell, A. Korff, D. J. Stein and N. Illing",5,"Evaluating the behavioural consequences of early maternal separation in adult C57BL/6 mice; the importance of time","University of Cape Town, South Africa.","Behav Brain Res","Yes",3.173,25,"Mice",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2010,44,3,"I. Chamisa",1,"Frey's syndrome--unusually long delayed clinical onset post-parotidectomy: a case report","University of Pretoria, South Africa.","Pan Afr Med J","No",0.313,7,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",2010,44,3,"N. Lindsay, R. Kirberger and M. Williams",3,"Imaging diagnosis--spinal cord chondrosarcoma associated with spirocercosis in a dog","University of Pretoria, South Africa.","Vet Radiol Ultrasound","Yes",1.519,13,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2010,44,9,"I. M. Eldeen, F. R. Van Heerden and J. Van Staden",3,"In vitro biological activities of niloticane, a new bioactive cassane diterpene from the bark of Acacia nilotica subsp. kraussiana","University of KwaZulu-Natal, South Africa","J Ethnopharmacol","Yes",3.115,51,"Human",0,"0",1,1,"Acacia nilotica subsp. kraussia","Antibacterial",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2010,44,3,"R. van Toorn, J. F. Schoeman, R. Solomons, M. A. Rensburg and S. J. van Rensburg",5,"Iron status in children with recurrent episodes of tumefactive cerebral demyelination","University of StellenboschTygerbergSouth Africa.","J Child Neurol","Yes",1.665,22,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2010,44,3,"M. A. Oosthuizen, J. John and V. Somerset",3,"Mercury exposure in a low-income community in South Africa","Natural Resources and the Environment Business Unit, South Africa.","S Afr Med J","No",0.955,19,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2010,44,6,"M. L. Mokoena, B. H. Harvey, D. W. Oliver and C. B. Brink",4,"Ozone modulates the effects of imipramine on immobility in the forced swim test, and nonspecific parameters of hippocampal oxidative stress in the rat","North-West University, South Africa.","Curr Protoc Neurosci","Yes",2.441,20,"Rat",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2010,44,7,"F. M. Howells, D. J. Stein and V. A. Russell",3,"Perceived mental effort correlates with changes in tonic arousal during attentional tasks","University of Cape Town, South Africa.","Int J Radiat Oncol Biol Phys","Yes",2.449,95,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2010,44,6,"V. G. Daya and A. J. Bentley",2,"Perception of experimental pain is reduced after provoked waking from rapid eye movement sleep","University of the Witwatersrand, South Africa.","Behav Brain Funct","Yes",3.433,11,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2010,44,8,"C. M. Adnams",1,"Perspectives of intellectual disability in South Africa: epidemiology, policy, services for children and adults","University of Cape Town, South Africa.","Genes Brain Behav","Yes",4.25,56,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2010,44,6,"M. K. Oosthuizen, N. C. Bennett and H. M. Cooper",3,"Photic induction of Fos in the suprachiasmatic nucleus of African mole-rats: responses to increasing irradiance","University of Pretoria, South Africa.","Int J Gynecol Cancer","Yes",2.623,7,"Rat",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2010,44,7,"G. P. Jordaan, J. M. Warwick, R. Hewlett and R. Emsley",4,"Resting brain perfusion in alcohol-induced psychotic disorder: a comparison in patients with alcohol dependence, schizophrenia and healthy controls","University of StellenboschTygerbergSouth Africa","J Neurosci Methods","Yes",4.185,11,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2010,44,3,"A. J. Vlok, J. Petersen, R. N. Dunn and J. Stander",4,"Shallow-water spinal injuries--devastating but preventable","University of Cape Town, South Africa.","Brain Res","No",0.955,8,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2010,44,3,"P. K. Ramdial, G. P. Hadley and Y. Sing",3,"Spinal cord compression in children with Wilms' tumour","University of KwaZulu-Natal, South Africa","J Pediatr Hematol Oncol","Yes",1.476,5,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2010,44,9,"F. J. Hermanus, C. E. Draper and T. D. Noakes",3,"Spinal cord injuries in South African Rugby Union (1980 - 2007)","University of Cape Town, South Africa.","Pediatr Surg Int","No",0.955,30,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",2010,44,3,"A. A. Figaji, E. Zwane, M. Kogels, A. G. Fieggen, A. C. Argent, P. D. Le Roux and J. C. Peter",7,"The effect of blood transfusion on brain oxygenation in children with severe traumatic brain injury","University of Cape Town, South Africa.","Appl Psychophysiol Biofeedback","Yes",3.305,48,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2010,44,9,"J. E. Smit, T. Hanekom, A. van Wieringen, J. Wouters and J. J. Hanekom",5,"Threshold predictions of different pulse shapes using a human auditory nerve fibre model containing persistent sodium and slow potassium currents","University of Pretoria, South Africa","Ear and hearing","Yes",3.071,14,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2010,44,4,"J. F. Schoeman, S. Andronikou, D. C. Stefan, N. Freeman and R. van Toorn",5,"Tuberculous meningitis-related optic neuritis: recovery of vision with thalidomide in 4 consecutive cases","University of StellenboschTygerbergSouth Africa","Ann Trop Paediatr","Yes",1.665,44,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",2010,44,2,"J. Hoare, J. P. Fouche, B. Spottiswoode, J. A. Joska, R. Schoeman, D. J. Stein and P. D. Carey",7,"White matter correlates of apathy in HIV-positive subjects: a diffusion tensor imaging study","University of Cape Town, South Africa.","J Neuropsychiatry Clin Neurosci","Yes",2.217,42,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2010,44,1,"E. M. Meintjes, S. W. Jacobson, C. D. Molteno, J. C. Gatenby, C. Warton, C. J. Cannistraci, J. C. Gore and J. L. Jacobson",8,"An fMRI study of magnitude comparison and exact addition in children","University of Cape Town, South Africa.","Magn Reson Imaging","Yes",2.564,21,"Human",0,"1",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",2010,44,1,"I. Smuts, R. Louw, H. du Toit, B. Klopper, L. J. Mienie and F. H. van der Westhuizen",6,"An overview of a cohort of South African patients with mitochondrial disorders","University of Pretoria, South Africa, North-West University, South Africa.","J Inherit Metab Dis","Yes",4.092,16,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2010,44,3,"R. J. Keyser, S. Lesage, A. Brice, J. Carr and S. Bardien",5,"Assessing the prevalence of PINK1 genetic variants in South African patients diagnosed with early- and late-onset Parkinson's disease","University of StellenboschTygerbergSouth Africa","Biochem Biophys Res Commun","Yes",2.593,13,"Human",0,"1",0,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2010,44,2,"J. L. Kruger, L. A. Dell, J. D. Pettigrew and P. R. Manger",4,"Cellular location and major terminal networks of the orexinergic system in the brains of five microchiropteran species","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,22,"Bat",0,"0",0,0,NA,NA,NA,2,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",2010,44,3,"V. Asselman, F. Thienemann, D. J. Pepper, A. Boulle, R. J. Wilkinson, G. Meintjes and S. Marais",7,"Central nervous system disorders after starting antiretroviral therapy in South Africa","Institute of Infectious Diseases and Molecular Medicine, University of Cape Town, South Africa","Aids","Yes",4.914,60,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",2010,44,3,"J. J. van der Lugt, S. S. Bastianello, A. M. van Ederen and E. van Wilpe",4,"Cerebellar cortical degeneration in cattle caused by Solanum kwebense","University of Pretoria, South Africa","Vet J","Yes",1.773,18,"Bovine",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",2010,44,6,"M. E. Cerf, K. Williams, J. van Rooyen, A. J. Esterhuyse, C. J. Muller and J. Louw",6,"Gestational 30% and 40% fat diets increase brain GLUT2 and neuropeptide Y immunoreactivity in neonatal Wistar rats","Cape Peninsula University of Technology, Bellville, South Africa, South African Medical Research Council, South Africa","Int J Dev Neurosci","Yes",2.429,16,"Rat",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",2010,44,1,"G. van der Watt, E. P. Owen, P. Berman, S. Meldau, N. Watermeyer, S. E. Olpin, N. J. Manning, I. Baumgarten, F. Leisegang and H. Henderson",10,"Glutaric aciduria type 1 in South Africa-high incidence of glutaryl-CoA dehydrogenase deficiency in black South Africans","University of Cape Town, South Africa.","Mol Genet Metab","Yes",3.774,36,"Human",0,"0",1,0,NA,NA,NA,2,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",2010,44,3,"A. Loyse, H. Wainwright, J. N. Jarvis, T. Bicanic, K. Rebe, G. Meintjes and T. S. Harrison",7,"Histopathology of the arachnoid granulations and brain in HIV-associated cryptococcal meningitis: correlation with cerebrospinal fluid pressure","University of Cape Town, South Africa.","Aids","Yes",4.914,50,"Human",0,"1",0,0,NA,NA,NA,2,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",2010,44,3,"J. Maritz, M. Benatar, J. A. Dave, T. B. Harrison, M. Badri, N. S. Levitt and J. M. Heckmann",7,"HIV neuropathy in South Africans: frequency, characteristics, and risk factors","University of Cape Town, South Africa.","Muscle Nerve","Yes",2.512,107,"Human",0,"1",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",2010,44,9,"B. Semete, L. Booysen, Y. Lemmer, L. Kalombo, L. Katata, J. Verschoor and H. S. Swai",7,"In vivo evaluation of the biodistribution and safety of PLGA nanoparticles as drug delivery systems","Council of Scientific and Industrial Research, University of Pretoria, South Africa, North-West University, South Africa.","Nanomedicine","Yes",5.005,305,"Human,Mice",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2010,44,7,"N. Liebenberg, G. Wegener, B. H. Harvey and C. B. Brink",4,"Investigating the role of protein kinase-G in the antidepressant-like response of sildenafil in combination with muscarinic acetylcholine receptor antagonism","North-West University, South Africa.","Behav Brain Res","Yes",3.173,17,"Rat",0,"0",0,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",2010,44,6,"M. M. Esterhuyse, C. C. Helbing and J. H. van Wyk",3,"Isolation and characterization of three estrogen receptor transcripts in Oreochromis mossambicus (Peters)","University of StellenboschTygerbergSouth Africa","J Steroid Biochem Mol Biol","Yes",3.863,13,"Fish",0,"0",1,0,NA,NA,NA,2,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",2010,44,9,"S. E. Williams, B. T. Whigham, Y. Liu, T. R. Carmichael, X. Qin, S. Schmidt, M. Ramsay, M. A. Hauser and R. R. Allingham",9,"Major LOXL1 risk allele is reversed in exfoliation glaucoma in a black South African population","University of the Witwatersrand, South Africa.","Mol Vis","Yes",2.335,89,"Human",0,"1",0,0,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",2010,44,3,"M. Abelson and J. Roos",2,"Mechanical embolectomy for large vessel ischemic strokes: a cardiologist's experience","Vergelegen Medi-Clinic, Somerset West, South Africa,  Vergelegen Medi Clinic, Somerset West, South Africa.","Catheter Cardiovasc Interv","Yes",2.34,10,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",2010,44,9,"U. K. Rohlwink and A. A. Figaji",2,"Methods of monitoring brain oxygenation","Red Cross Children’s HospitalCape TownSouth Africa,  University of Cape Town, South Africa.","Childs Nerv Syst","Yes",1.235,47,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",2010,44,2,"J. L. Kruger, L. A. Dell, A. Bhagwandin, N. E. Jillani, J. D. Pettigrew and P. R. Manger",6,"Nuclear organization of cholinergic, putative catecholaminergic and serotonergic systems in the brains of five microchiropteran species","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,33,"Bat",0,"0",0,0,NA,NA,NA,2,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",2010,44,2,"L. A. Dell, J. L. Kruger, A. Bhagwandin, N. E. Jillani, J. D. Pettigrew and P. R. Manger",6,"Nuclear organization of cholinergic, putative catecholaminergic and serotonergic systems in the brains of two megachiropteran species","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,43,"Bat",0,"0",0,0,NA,NA,NA,2,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",2010,44,3,"L. Feller, N. H. Wood, R. A. Khammissa, U. M. Chikte, R. Essop, R. Meyerov and J. Lemmer",7,"Oral cancer-associated paraneoplastic syndromes","University of Limpopo, University of StellenboschTygerbergSouth Africa, University of the Witwatersrand, South Africa.","Physiol Behav","Yes",0.167,3,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",2010,44,1,"F. Bux, A. Bhagwandin, K. Fuxe and P. R. Manger",4,"Organization of cholinergic, putative catecholaminergic and serotonergic nuclei in the diencephalon, midbrain and pons of sub-adult male giraffes","University of the Witwatersrand, South Africa.","J Chem Neuroanat","Yes",2.162,29,"Giraffe",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",2010,44,2,"C. Toua, L. Brand, M. Moller, R. A. Emsley and B. H. Harvey",5,"The effects of sub-chronic clozapine and haloperidol administration on isolation rearing induced changes in frontal cortical N-methyl-D-aspartate and D1 receptor binding in rats","North-West University & University of Stellenbosch","Metab Brain Dis","Yes",3.412,38,"Rat",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",2010,44,4,"P. R. Manger, C. E. Restrepo and G. M. Innocenti",3,"The superior colliculus of the ferret: cortical afferents and efferent connections to dorsal thalamus","University of the Witwatersrand, South Africa.","Qjm","Yes",3.125,13,"Ferret",0,"0",1,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",2010,44,6,"M. V. Mabandla and V. A. Russell",2,"Voluntary exercise reduces the neurotoxic effects of 6-hydroxydopamine in maternally separated rats","University of KwaZulu-Natal, South Africa,  University of Cape Town, South Africa.","Behav Brain Res","Yes",3.173,40,"Rat",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",2010,44,9,"F. H. van der Westhuizen, J. Smet, O. Levanets, M. Meissner-Roloff, R. Louw, R. Van Coster and I. Smuts",7,"Aberrant synthesis of ATP synthase resulting from a novel deletion in mitochondrial DNA in an African patient with progressive external ophthalmoplegia","Totiusdal South Africa, University of Pretoria, South Africa, North-West University, South Africa.","J Inherit Metab Dis","Yes",4.092,11,"Human",0,"1",0,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",2010,44,6,"S. Robertson, F. Allie-Reid, W. Vanden Berghe, K. Visser, A. Binder, D. Africander, M. Vismer, K. De Bosscher, J. Hapgood, G. Haegeman and A. Louw",11,"Abrogation of glucocorticoid receptor dimerization correlates with dissociated glucocorticoid behavior of compound a","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","J Biol Chem","Yes",4.011,64,"Rat",0,"0",1,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",2010,44,7,"N. Cassimjee, J. P. Fouche, M. Burnett, C. Lochner, J. Warwick, P. Dupont, D. J. Stein, K. J. Cloete and P. D. Carey",9,"Changes in regional brain volumes in social anxiety disorder following 12 weeks of treatment with escitalopram","University of StellenboschTygerbergSouth Africa, University of Cape Town, South Africa.","Metab Brain Dis","Yes",2.441,24,"Human",0,"1",0,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
